Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Bwd Byts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Binary,Timestamp
192.168.3.4-192.168.3.6-11311-34610-6,192.168.3.4,11311,192.168.3.6,34610,6,596,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3355.704698,596.0,0.0,596,596,0,0.0,0.0,0,0,596,596.0,0.0,596,596,0,0,64,0.0,3355.704698,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1688733540
192.168.3.4-192.168.3.6-11311-47518-6,192.168.3.6,47518,192.168.3.4,11311,6,4245,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,21201.41343,2355.712603,471.6666667,780.3662602,2371,0,3490,872.5,1300.022949,2752,0,3130,782.5,1117.132788,2371,1,0,160,176,1177.856302,1177.856302,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1689151380
192.168.3.4-192.168.3.6-11311-48350-6,192.168.3.4,11311,192.168.3.6,48350,6,6915,4,6,30,60,30,0,7.5,15.0,30,0,10.0,15.49193338,13015.18438,1446.131598,768.3333333,1144.168475,3218,1,3950,1316.666667,1646.610559,3218,361,6915,1383.0,2482.361074,5789,1,0,136,200,578.4526392,867.6789588,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,7.5,10.0,0,0,4,30,6,60,-1,501,1,0.0,0.0,0,0,0.0,0.0,0,0,0,1688731860
192.168.3.4-192.168.3.6-11311-50146-6,192.168.3.4,11311,192.168.3.6,50146,6,377,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5305.039788,377.0,0.0,377,377,0,0.0,0.0,0,0,377,377.0,0.0,377,377,0,0,64,0.0,5305.039788,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1689147960
192.168.3.4-192.168.3.6-11311-41084-6,192.168.3.4,11311,192.168.3.6,41084,6,369,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5420.054201,369.0,0.0,369,369,0,0.0,0.0,0,0,369,369.0,0.0,369,369,0,0,64,0.0,5420.054201,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1688736900
192.168.3.4-192.168.3.6-52466-53661-6,192.168.3.4,52466,192.168.3.6,53661,6,103271637,3,5,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.077465607,14753091.0,19835427.02,41834437,14,61436807,30718403.5,15720685.75,41834607,19602200,103268901,25817225.25,20150594.83,41834437,379,0,96,160,0.029049602,0.048416004,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0,0,3,0,5,0,-1,509,0,254.3333333,208.1834127,379,14,34422712.67,12834940.55,41834437,19602200,0,1689172740
192.168.3.4-192.168.3.6-58666-47399-6,192.168.3.4,58666,192.168.3.6,47399,6,62328305,3,5,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.1283526,8904043.571,22776105.33,60546636,349,61438113,30719056.5,42182567.46,60546636,891477,62327949,15581987.25,29979838.18,60547343,351,0,96,160,0.048132225,0.080220375,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0,0,3,0,5,0,-1,509,0,890192.0,0.0,890192,890192,60546636.0,0.0,60546636,60546636,0,1689173820
192.168.3.4-192.168.3.6-11311-45848-6,192.168.3.4,11311,192.168.3.6,45848,6,4052,4,6,30,60,30,0,7.5,15.0,30,0,10.0,15.49193338,22211.2537,2467.917078,450.2222222,815.6615073,2569,0,3301,1100.333333,1323.238955,2569,1,4052,810.4,1410.55638,3312,0,0,136,200,987.1668312,1480.750247,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,7.5,10.0,0,0,4,30,6,60,-1,501,1,0.0,0.0,0,0,0.0,0.0,0,0,0,1692103980
192.168.3.4-192.168.3.6-43993-48164-6,192.168.3.4,43993,192.168.3.6,48164,6,119976789,4125,3481,123750,0,30,30,30.0,0.0,0,0,0.0,0.0,1031.449508,63.39559563,15776.04063,18791.04324,56209,0,119976165,29092.18356,17642.79678,71168,1,119973672,34475.1931,22042.47266,99480,366,0,132000,111392,34.38165027,29.01394536,30,16.26791113,14.94729982,223.4217719,0,0,0,1,0,16.27004996,30.0,0.0,0,0,4125,123750,3481,0,-1,501,4125,0.0,0.0,0,0,0.0,0.0,0,0,0,1688738160
192.168.3.4-192.168.3.6-41448-54307-6,192.168.3.4,41448,192.168.3.6,54307,6,119999264,100639,100641,0,1339476,0,0,0.0,0.0,30,12,13.30944645,4.342578493,11162.36846,1677.343621,596.1837251,619.027679,18455,0,119998974,1192.382341,863.5214186,18978,2,119999262,1192.361506,871.3308715,18455,2,1,3220496,3220512,838.6634771,838.6801439,30,6.654815904,7.329016108,53.71447712,0,0,1,1,1,6.654848967,0.0,13.30944645,0,0,100639,0,100641,1339476,-1,508,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1688737320
192.168.3.4-192.168.3.6-11311-38980-6,192.168.3.4,11311,192.168.3.6,38980,6,368,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5434.782609,368.0,0.0,368,368,0,0.0,0.0,0,0,368,368.0,0.0,368,368,0,0,64,0.0,5434.782609,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1688741400
192.168.3.4-192.168.3.6-11311-42842-6,192.168.3.6,42842,192.168.3.4,11311,6,4783,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,18816.64227,2090.738031,531.4444444,659.1430253,2018,1,3304,826.0,1072.818407,2399,2,3856,964.0,840.565286,2018,1,0,160,176,1045.369015,1045.369015,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1689172200
192.168.3.4-192.168.3.6-39006-45255-6,192.168.3.4,39006,192.168.3.6,45255,6,61506693,3,5,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.130067146,8786670.429,23186210.35,61368002,2,61436033,30718016.5,43345625.18,61368002,68031,61506339,15376584.75,30661210.5,61368375,354,0,96,160,0.04877518,0.081291966,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0,0,3,0,5,0,-1,509,0,70660.0,0.0,70660,70660,61368002.0,0.0,61368002,61368002,0,1692102600
192.168.3.4-192.168.3.6-11311-42584-6,192.168.3.6,42584,192.168.3.4,11311,6,6441,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,13972.98556,1552.553951,715.6666667,745.7223009,2073,1,4366,1091.5,1357.138534,3040,2,5112,1278.0,1002.0978,2444,2,0,160,176,776.2769756,776.2769756,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1688735520
192.168.3.4-192.168.3.6-11311-47444-6,192.168.3.6,47444,192.168.3.4,11311,6,4690,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,19189.76546,2132.196162,521.1111111,798.5853812,2391,0,4325,1081.25,1477.174189,3130,0,3123,780.75,1126.73433,2391,2,0,160,176,1066.098081,1066.098081,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1692104700
192.168.3.4-192.168.3.6-51712-55141-6,192.168.3.4,51712,192.168.3.6,55141,6,70779897,4,4,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.113026443,10111413.86,19031175.4,52099364,289,70779235,23593078.33,24687811.14,52100107,9337052,70779897,23593299.0,24686976.58,52099364,9337801,0,128,128,0.056513222,0.056513222,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0,0,4,0,4,0,-1,509,0,344.0,47.84349486,376,289,23592830.67,24687382.17,52099364,9337052,0,1689174180
192.168.3.4-192.168.3.6-53788-36671-6,192.168.3.4,53788,192.168.3.6,36671,6,61439695,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.06510449,20479898.33,35471618.23,61438995,330,0,0.0,0.0,0,0,61439695,30719847.5,43443958.28,61439365,330,0,32,96,0.016276122,0.048828367,0,0.0,0.0,0.0,0,0,0,1,3,0.0,0.0,0.0,0,0,1,0,3,0,-1,509,0,330.0,0.0,330,330,61438995.0,0.0,61438995,61438995,0,1689150960
192.168.3.6-192.168.3.10-48625-58806-6,192.168.3.10,58806,192.168.3.6,48625,6,296,1,2,0,30,0,0,0.0,0.0,30,0,15.0,21.21320344,101351.3514,10135.13514,148.0,207.8893937,295,1,0,0.0,0.0,0,0,295,295.0,0.0,295,295,0,20,64,3378.378378,6756.756757,30,7.5,15.0,225.0,0,0,0,1,2,10.0,0.0,15.0,0,0,1,0,2,30,-1,508,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1689157200
192.168.3.4-192.168.3.6-11311-54878-6,192.168.3.6,54878,192.168.3.4,11311,6,4084,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,22037.21841,2448.579824,453.7777778,769.1714337,2425,0,3708,927.0,1513.101671,3164,0,3169,792.25,1102.312531,2425,2,0,160,176,1224.289912,1224.289912,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1689158760
192.168.3.4-192.168.3.10-50004-37207-6,192.168.3.10,37207,192.168.3.4,50004,6,270,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7407.407407,270.0,0.0,270,270,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,40,3703.703704,3703.703704,0,0.0,0.0,0.0,0,1,0,1,1,0.0,0.0,0.0,0,0,1,0,1,0,-1,65160,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1692101940
192.168.3.4-192.168.3.6-11311-56410-6,192.168.3.4,11311,192.168.3.6,56410,6,367,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5449.591281,367.0,0.0,367,367,0,0.0,0.0,0,0,367,367.0,0.0,367,367,0,0,64,0.0,5449.591281,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1688742480
192.168.3.6-192.168.3.7-38994-11111-6,192.168.3.7,11111,192.168.3.6,38994,6,971556,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.058553496,971556.0,0.0,971556,971556,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,1.029276748,1.029276748,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0,0,1,0,1,0,-1,181,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1689155220
192.168.3.4-192.168.3.6-11311-47842-6,192.168.3.4,11311,192.168.3.6,47842,6,370,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5405.405405,370.0,0.0,370,370,0,0.0,0.0,0,0,370,370.0,0.0,370,370,0,0,64,0.0,5405.405405,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1689156360
192.168.3.4-192.168.3.6-11311-50546-6,192.168.3.6,50546,192.168.3.4,11311,6,3904,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,23053.27869,2561.47541,433.7777778,718.5051805,2268,1,3391,847.75,1459.732253,3022,1,3156,789.0,1070.353524,2268,1,0,160,176,1280.737705,1280.737705,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1689151740
192.168.3.4-192.168.3.6-49746-36049-6,192.168.3.4,49746,192.168.3.6,36049,6,61433373,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.06511119,20477791.0,35467945.7,61432647,360,0,0.0,0.0,0,0,61433373,30716686.5,43439445.52,61433013,360,0,32,96,0.016277797,0.048833392,0,0.0,0.0,0.0,0,0,0,1,3,0.0,0.0,0.0,0,0,1,0,3,0,-1,509,0,360.0,0.0,360,360,61432647.0,0.0,61432647,61432647,0,1689174540
192.168.3.4-192.168.3.6-36533-58016-6,192.168.3.4,36533,192.168.3.6,58016,6,119969436,6582,6580,32920,5,10,5,5.001519295,0.087151138,5,0,0.000759878,0.061639209,274.4449011,109.7112768,9115.525872,12791.45343,86388,0,119945052,18225.9614,13529.75078,86759,2,119969436,18235.20839,13536.62795,87821,2,1,210624,210560,54.86397385,54.84730294,10,2.501709337,2.501613391,6.258069559,0,0,1,1,0,2.501899407,5.001519295,0.000759878,0,0,6582,32920,6580,5,-1,501,6582,0.0,0.0,0,0,0.0,0.0,0,0,0,1688734560
192.168.3.4-192.168.3.6-11311-41370-6,192.168.3.4,11311,192.168.3.6,41370,6,3,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,64,0.0,666666.6667,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1689171900
192.168.3.4-192.168.3.6-52630-36923-6,192.168.3.4,52630,192.168.3.6,36923,6,61441376,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.065102709,20480458.67,35472557.58,61440640,364,0,0.0,0.0,0,0,61441376,30720688.0,43445087.53,61441004,372,0,32,96,0.016275677,0.048827031,0,0.0,0.0,0.0,0,0,0,1,3,0.0,0.0,0.0,0,0,1,0,3,0,-1,509,0,372.0,0.0,372,372,61440640.0,0.0,61440640,61440640,0,1689173040
192.168.3.6-192.168.3.10-44667-55064-6,192.168.3.10,55064,192.168.3.6,44667,6,2320,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,862.0689655,2320.0,0.0,2320,2320,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,431.0344828,431.0344828,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0,1,0,1,0,-1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1692101940
192.168.3.4-192.168.3.6-40883-44930-6,192.168.3.4,40883,192.168.3.6,44930,6,119979578,3655,2828,109650,0,30,30,30.0,0.0,0,0,0.0,0.0,913.9055315,54.03419572,18509.65412,17647.9852,110615,0,119979210,32835.03284,21908.66986,274784,1,119973769,42438.54581,27533.2456,161945,0,0,116960,91900,30.46351772,23.570678,30,16.9108575,14.87893701,221.3827666,0,0,0,1,0,16.91346599,30.0,0.0,0,0,3655,109650,2828,0,-1,501,3655,0.0,0.0,0,0,0.0,0.0,0,0,0,1689147600
192.168.3.4-192.168.3.6-11311-36872-6,192.168.3.4,11311,192.168.3.6,36872,6,841,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2378.121284,841.0,0.0,841,841,0,0.0,0.0,0,0,841,841.0,0.0,841,841,0,0,64,0.0,2378.121284,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1688741220
192.168.3.4-192.168.3.6-49152-45101-6,192.168.3.4,49152,192.168.3.6,45101,6,61438792,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.065105447,20479597.33,35471381.8,61438421,15,0,0.0,0.0,0,0,61438792,30719396.0,43443282.99,61438436,356,0,32,96,0.016276362,0.048829085,0,0.0,0.0,0.0,0,0,0,1,3,0.0,0.0,0.0,0,0,1,0,3,0,-1,509,0,356.0,0.0,356,356,61438421.0,0.0,61438421,61438421,0,1688728560
192.168.3.4-192.168.3.6-11311-48696-6,192.168.3.4,11311,192.168.3.6,48696,6,374,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5347.593583,374.0,0.0,374,374,0,0.0,0.0,0,0,374,374.0,0.0,374,374,0,0,64,0.0,5347.593583,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1689153960
192.168.3.4-192.168.3.6-11311-52488-6,192.168.3.6,52488,192.168.3.4,11311,6,3801,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,23677.97948,2630.886609,422.3333333,785.649572,2422,0,3431,857.75,1322.64996,2790,1,2796,699.0,1161.798319,2422,1,0,160,176,1315.443304,1315.443304,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1689174360
192.168.3.4-192.168.3.6-11311-41080-6,192.168.3.4,11311,192.168.3.6,41080,6,366,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5464.480874,366.0,0.0,366,366,0,0.0,0.0,0,0,366,366.0,0.0,366,366,0,0,64,0.0,5464.480874,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1689171600
192.168.3.4-192.168.3.6-38469-47326-6,192.168.3.6,47326,192.168.3.4,38469,6,1,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,64,0.0,2000000.0,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1688733360
192.168.3.4-192.168.3.6-11311-43898-6,192.168.3.4,11311,192.168.3.6,43898,6,364,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5494.505495,364.0,0.0,364,364,0,0.0,0.0,0,0,364,364.0,0.0,364,364,0,0,64,0.0,5494.505495,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1688737620
192.168.3.6-192.168.3.10-44667-35440-6,192.168.3.10,35440,192.168.3.6,44667,6,9836,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,203.3346889,9836.0,0.0,9836,9836,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,101.6673444,101.6673444,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0,0,1,0,1,0,-1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1692104460
192.168.3.4-192.168.3.6-11311-44870-6,192.168.3.6,44870,192.168.3.4,11311,6,5528,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,16280.75253,1808.972504,614.2222222,637.4836817,1869,2,4414,1103.5,1723.684716,3676,2,3710,927.5,651.4831796,1869,367,0,160,176,904.4862518,904.4862518,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1688730000
192.168.3.4-192.168.3.6-34035-51518-6,192.168.3.4,34035,192.168.3.6,51518,6,119997850,2400,2402,38762,12,17,12,16.15083333,1.635042265,12,0,0.004995837,0.244846976,323.1224559,40.01738364,24994.34493,24494.38065,55958,0,119947444,49998.93456,1219.544409,56327,43475,119997850,49978.27988,2003.952245,61054,308,1,76800,76864,20.00035834,20.01702531,17,8.075369561,8.157251818,66.54075723,0,0,1,1,1,8.077051229,16.15083333,0.004995837,0,0,2400,38762,2402,12,-1,501,2400,0.0,0.0,0,0,0.0,0.0,0,0,0,1688733360
192.168.3.4-192.168.3.6-11311-60166-6,192.168.3.4,11311,192.168.3.6,60166,6,344,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5813.953488,344.0,0.0,344,344,0,0.0,0.0,0,0,344,344.0,0.0,344,344,0,0,64,0.0,5813.953488,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1689172200
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,119806377,235,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.969845061,509814.3702,513070.5105,1028334,10,119806363,511993.0043,513079.8553,1028334,10,0,0.0,0.0,0,0,0,0,0,1.96149826,0.008346801,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,235,0,1,0,-1,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1688734680
192.168.3.4-192.168.3.6-11311-59870-6,192.168.3.4,11311,192.168.3.6,59870,6,375,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5333.333333,375.0,0.0,375,375,0,0.0,0.0,0,0,375,375.0,0.0,375,375,0,0,64,0.0,5333.333333,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1689156960
192.168.3.4-192.168.3.10-48302-37863-6,192.168.3.10,37863,192.168.3.4,48302,6,277,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7220.216606,277.0,0.0,277,277,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,40,3610.108303,3610.108303,0,0.0,0.0,0.0,0,1,0,1,1,0.0,0.0,0.0,0,0,1,0,1,0,-1,65160,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1692102900
192.168.3.6-192.168.3.7-55954-11111-6,192.168.3.6,55954,192.168.3.7,11111,6,33093994,994,986,8347,18472,30,0,8.397384306,2.980979178,30,0,18.73427992,11.12240987,810.388737,59.82958721,16722.58413,16703.74502,531741,0,33093617,33326.90534,22478.37016,572427,0,33093629,33597.59289,24137.10744,531741,1,0,31808,31568,30.03566146,29.79392575,30,13.53811206,9.63344271,92.80321845,0,1,0,0,0,13.54494949,8.397384306,18.73427992,0,0,994,8347,986,18472,-1,181,975,0.0,0.0,0,0,0.0,0.0,0,0,0,1688740800
192.168.3.4-192.168.3.6-41515-58910-6,192.168.3.6,58910,192.168.3.4,41515,6,61514311,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.065025519,20504770.33,35479007.29,61472392,2,0,0.0,0.0,0,0,61514311,30757155.5,43497183.62,61514309,2,0,32,96,0.01625638,0.048769139,0,0.0,0.0,0.0,0,0,0,1,3,0.0,0.0,0.0,0,0,1,0,3,0,-1,501,0,2.0,0.0,2,2,61472392.0,0.0,61472392,61472392,0,1689150720
192.168.3.4-192.168.3.6-36533-33580-6,192.168.3.4,36533,192.168.3.6,33580,6,119999011,6584,6585,32920,5,5,5,5.0,0.0,5,0,0.000759301,0.061615803,274.3772613,109.7425711,9112.926109,12399.47721,75640,0,119979284,18225.62418,12700.02927,76999,6,119999011,18225.85222,12656.51103,76006,2,1,210688,210720,54.86711886,54.87545227,5,2.500379651,2.500094889,6.250474455,0,0,1,1,1,2.500569519,5.0,0.000759301,0,0,6584,32920,6585,5,-1,501,6584,0.0,0.0,0,0,0.0,0.0,0,0,0,1688728560
192.168.3.4-192.168.3.6-11311-57702-6,192.168.3.6,57702,192.168.3.4,11311,6,4829,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,18637.39905,2070.822116,536.5555556,873.1829864,2804,0,3955,988.75,1469.591638,3176,2,4051,1012.75,1234.273707,2804,0,0,160,176,1035.411058,1035.411058,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1689147060
192.168.3.4-192.168.3.6-11311-33278-6,192.168.3.4,11311,192.168.3.6,33278,6,305,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6557.377049,305.0,0.0,305,305,0,0.0,0.0,0,0,305,305.0,0.0,305,305,0,0,64,0.0,6557.377049,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1688739720
192.168.3.4-192.168.3.10-57082-41629-6,192.168.3.10,41629,192.168.3.4,57082,6,12,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,166666.6667,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,40,83333.33333,83333.33333,0,0.0,0.0,0.0,0,1,0,1,1,0.0,0.0,0.0,0,0,1,0,1,0,-1,65160,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1692103260
192.168.3.4-192.168.3.10-55776-45649-6,192.168.3.10,45649,192.168.3.4,55776,6,308,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6493.506494,308.0,0.0,308,308,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,40,3246.753247,3246.753247,0,0.0,0.0,0.0,0,1,0,1,1,0.0,0.0,0.0,0,0,1,0,1,0,-1,65160,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1692103260
192.168.3.4-192.168.3.6-11311-39698-6,192.168.3.6,39698,192.168.3.4,11311,6,4927,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,18266.69373,2029.632636,547.4444444,798.6150686,2536,1,3645,911.25,1337.318804,2900,1,4195,1048.75,1127.664363,2536,1,0,160,176,1014.816318,1014.816318,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1688732640
