Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Bwd Byts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Binary,Timestamp
192.168.3.4-192.168.3.6-11311-47362-6,192.168.3.6,47362,192.168.3.4,11311,6,4843,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,18583.52261,2064.835846,538.1111111,638.4090469,2059,1,3558,889.5,1292.866196,2811,2,4089,1022.25,737.1858088,2059,362,0,160,176,1032.417923,1032.417923,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1688741040
192.168.3.4-192.168.3.6-59716-60071-6,192.168.3.4,59716,192.168.3.6,60071,6,2,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,2,2.0,0.0,2,2,0,0,60,0.0,1000000.0,0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1689151740
192.168.3.4-192.168.3.6-53544-46465-6,192.168.3.4,53544,192.168.3.6,46465,6,114191951,4,4,0,90,0,0,0.0,0.0,30,0,22.5,15.0,0.788146618,0.070057477,16313135.86,23297979.34,60736475,2,114191949,38063983.0,19660282.59,60736475,25730094,114191592,38063864.0,19660616.81,60736757,25730023,1,128,128,0.035028739,0.035028739,30,13.33333333,15.8113883,250.0,0,0,1,1,1,15.0,0.0,22.5,0,0,4,0,4,90,-1,508,0,190.0,162.8619047,288,2,38063674.0,19660544.55,60736475,25729735,0,1692104040
192.168.3.4-192.168.3.6-33545-33448-6,192.168.3.4,33545,192.168.3.6,33448,6,119983089,6590,6592,32950,5,5,5,5.0,0.0,5,0,0.000758495,0.06158308,274.663707,109.8654828,9102.730369,13220.84177,90821,0,119967718,18207.27242,14042.6378,91196,4,119983089,18204.07965,14019.6413,91194,3,1,210880,210944,54.92440689,54.9410759,5,2.500189638,2.500094817,6.250474095,0,0,1,1,1,2.500379305,5.0,0.000758495,0,0,6590,32950,6592,5,-1,2478,6590,0.0,0.0,0,0,0.0,0.0,0,0,0,1689151560
192.168.3.4-192.168.3.6-11311-43302-6,192.168.3.6,43302,192.168.3.4,11311,6,3935,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,22871.66455,2541.296061,437.2222222,757.7842334,2379,0,3261,815.25,1273.075639,2681,1,3057,764.25,1088.973331,2379,0,0,160,176,1270.64803,1270.64803,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1689147960
192.168.3.4-192.168.3.6-54330-40955-6,192.168.3.4,54330,192.168.3.6,40955,6,61439452,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.065104747,20479817.33,35471432.03,61438699,372,0,0.0,0.0,0,0,61439452,30719726.0,43443714.33,61439071,381,0,32,96,0.016276187,0.048828561,0,0.0,0.0,0.0,0,0,0,1,3,0.0,0.0,0.0,0,0,1,0,3,0,-1,509,0,381.0,0.0,381,381,61438699.0,0.0,61438699,61438699,0,1689149340
192.168.3.4-192.168.3.6-11311-49172-6,192.168.3.4,11311,192.168.3.6,49172,6,377,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5305.039788,377.0,0.0,377,377,0,0.0,0.0,0,0,377,377.0,0.0,377,377,0,0,64,0.0,5305.039788,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1689170520
192.168.3.4-192.168.3.6-11311-56344-6,192.168.3.6,56344,192.168.3.4,11311,6,3751,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,23993.60171,2665.955745,416.7777778,683.5842629,2160,1,3272,818.0,1398.769698,2900,1,3015,753.75,1019.35482,2160,2,0,160,176,1332.977873,1332.977873,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1692103740
192.168.3.4-192.168.3.6-11311-36312-6,192.168.3.6,36312,192.168.3.4,11311,6,4662,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,19305.01931,2145.002145,518.0,760.6556382,2190,1,4284,1071.0,1148.002613,2564,2,2935,733.75,986.4820914,2190,1,0,160,176,1072.501073,1072.501073,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1689157140
192.168.3.4-192.168.3.6-11311-42738-6,192.168.3.4,11311,192.168.3.6,42738,6,399,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5012.531328,399.0,0.0,399,399,0,0.0,0.0,0,0,399,399.0,0.0,399,399,0,0,64,0.0,5012.531328,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1688735520
192.168.3.4-192.168.3.6-11311-56786-6,192.168.3.4,11311,192.168.3.6,56786,6,379,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5277.044855,379.0,0.0,379,379,0,0.0,0.0,0,0,379,379.0,0.0,379,379,0,0,64,0.0,5277.044855,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1688731740
192.168.3.4-192.168.3.6-34035-56886-6,192.168.3.4,34035,192.168.3.6,56886,6,119997410,2400,2401,29118,12,14,12,12.1325,0.497540847,12,0,0.004997918,0.244897959,242.7552395,40.00919687,24999.46042,24436.16675,56258,0,119947257,49998.85661,1452.770464,56623,42936,119997410,49998.92083,2473.124733,99871,368,1,76800,76832,20.00043168,20.00876519,14,6.068721366,6.077012559,36.93008164,0,0,1,1,1,6.06998542,12.1325,0.004997918,0,0,2400,29118,2401,12,-1,501,2400,0.0,0.0,0,0,0.0,0.0,0,0,0,1688730480
192.168.3.4-192.168.3.6-46690-54383-6,192.168.3.4,46690,192.168.3.6,54383,6,62022198,3,5,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.128986077,8860314.0,22929589.39,60856009,4,61439602,30719801.0,42619034.07,60856009,583593,62022194,15505548.5,30235355.21,60856713,377,0,96,160,0.048369779,0.080616298,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0,0,3,0,5,0,-1,509,0,582596.0,0.0,582596,582596,60856009.0,0.0,60856009,60856009,0,1688739240
192.168.3.4-192.168.3.6-11311-45294-6,192.168.3.4,11311,192.168.3.6,45294,6,2,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,2,2.0,0.0,2,2,0,0,64,0.0,1000000.0,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1689172800
192.168.3.4-192.168.3.6-41091-56284-6,192.168.3.4,41091,192.168.3.6,56284,6,119993379,4121,3478,123630,30,30,30,30.0,0.0,30,0,0.008625647,0.508693825,1030.556861,63.32849415,15792.75849,19162.60237,110169,0,119992122,29124.30146,18622.45346,130260,1,119993095,34510.52488,23904.26615,177658,314,0,131872,111296,34.34356157,28.98493258,30,16.275,14.94669764,223.4037702,0,0,0,1,0,16.27714173,30.0,0.008625647,0,0,4121,123630,3478,30,-1,501,4121,0.0,0.0,0,0,0.0,0.0,0,0,0,1689157800
192.168.3.4-192.168.3.6-39343-55646-6,192.168.3.6,55646,192.168.3.4,39343,6,61440118,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.065104042,20480039.33,35472150.84,61439751,3,0,0.0,0.0,0,0,61440118,30720059.0,43444719.83,61440115,3,0,32,96,0.01627601,0.048828031,0,0.0,0.0,0.0,0,0,0,1,3,0.0,0.0,0.0,0,0,1,0,3,0,-1,501,0,3.0,0.0,3,3,61439751.0,0.0,61439751,61439751,0,1692102000
192.168.3.4-192.168.3.6-11311-43466-6,192.168.3.6,43466,192.168.3.4,11311,6,4017,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,22404.77969,2489.419965,446.3333333,712.8770932,2145,0,3265,816.25,1188.970248,2521,1,2899,724.75,1011.350706,2145,0,0,160,176,1244.709983,1244.709983,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1692100380
192.168.3.4-192.168.3.6-11311-58088-6,192.168.3.4,11311,192.168.3.6,58088,6,375,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5333.333333,375.0,0.0,375,375,0,0.0,0.0,0,0,375,375.0,0.0,375,375,0,0,64,0.0,5333.333333,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1692101700
192.168.3.4-192.168.3.6-11311-39688-6,192.168.3.4,11311,192.168.3.6,39688,6,367,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5449.591281,367.0,0.0,367,367,0,0.0,0.0,0,0,367,367.0,0.0,367,367,0,0,64,0.0,5449.591281,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1692105660
192.168.3.4-192.168.3.6-11311-58798-6,192.168.3.4,11311,192.168.3.6,58798,6,753,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2656.042497,753.0,0.0,753,753,0,0.0,0.0,0,0,753,753.0,0.0,753,753,0,0,64,0.0,2656.042497,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1689155820
192.168.3.4-192.168.3.6-11311-44878-6,192.168.3.6,44878,192.168.3.4,11311,6,3083,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,29192.34512,3243.593902,342.5555556,638.8975096,1980,0,3081,770.25,1062.719585,2343,1,2351,587.75,944.1095893,1980,1,0,160,176,1621.796951,1621.796951,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1692103320
192.168.3.4-192.168.3.6-11311-56420-6,192.168.3.4,11311,192.168.3.6,56420,6,376,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5319.148936,376.0,0.0,376,376,0,0.0,0.0,0,0,376,376.0,0.0,376,376,0,0,64,0.0,5319.148936,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1689155880
192.168.3.6-224.0.0.7-44956-10317-17,192.168.3.6,44956,224.0.0.7,10317,17,119016662,1106,1,57334,44,54,44,51.83905967,4.117653488,44,44,44.0,0.0,482.100565,9.301218681,107610.0018,309735.5269,1000902,0,119016660,107707.3846,309858.8342,1000902,0,0,0.0,0.0,0,0,0,8848,8,9.292816497,0.008402185,54,51.82490975,4.127379278,17.0352597,0,0,0,0,0,51.87172538,51.83905967,44.0,0,0,1106,57334,1,44,-1,-1,1106,0.0,0.0,0,0,0.0,0.0,0,0,0,1688736360
192.168.3.4-192.168.3.6-11311-38252-6,192.168.3.4,11311,192.168.3.6,38252,6,3768,3,6,30,60,30,0,10.0,17.32050808,30,0,10.0,15.49193338,23885.35032,2388.535032,471.0,586.2715119,1858,2,2225,1112.5,1054.296211,1858,367,3768,753.6,1038.36665,2586,3,0,96,200,796.1783439,1592.356688,30,9.0,14.49137675,210.0,0,1,0,1,2,10.0,10.0,10.0,0,0,3,30,6,60,-1,501,1,0.0,0.0,0,0,0.0,0.0,0,0,0,1688733120
192.168.3.4-192.168.3.6-51696-40163-6,192.168.3.4,51696,192.168.3.6,40163,6,61439227,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.065104986,20479742.33,35471341.1,61438519,354,0,0.0,0.0,0,0,61439227,30719613.5,43443593.41,61438873,354,0,32,96,0.016276246,0.048828739,0,0.0,0.0,0.0,0,0,0,1,3,0.0,0.0,0.0,0,0,1,0,3,0,-1,509,0,354.0,0.0,354,354,61438519.0,0.0,61438519,61438519,0,1692101760
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,119131978,265,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.232817791,449554.634,481125.6458,1028447,8,119131967,451257.4508,481238.7501,1028447,8,0,0.0,0.0,0,0,0,0,0,2.22442374,0.008394052,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,265,0,1,0,-1,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1689151320
192.168.3.4-192.168.3.6-11311-36160-6,192.168.3.4,11311,192.168.3.6,36160,6,382,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5235.602094,382.0,0.0,382,382,0,0.0,0.0,0,0,382,382.0,0.0,382,382,0,0,64,0.0,5235.602094,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1688733720
192.168.3.4-192.168.3.6-11311-50602-6,192.168.3.6,50602,192.168.3.4,11311,6,5193,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,17331.02253,1925.66917,577.0,673.9451016,2020,1,3581,895.25,1096.322451,2480,21,3999,999.75,849.5474776,2020,2,0,160,176,962.834585,962.834585,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1692104940
192.168.3.4-192.168.3.6-11311-54244-6,192.168.3.4,11311,192.168.3.6,54244,6,2,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,2,2.0,0.0,2,2,0,0,64,0.0,1000000.0,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1688730000
192.168.3.4-192.168.3.6-11311-47720-6,192.168.3.6,47720,192.168.3.4,11311,6,3715,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,24226.11036,2691.79004,412.7777778,694.2155245,2192,1,3025,756.25,1229.976795,2574,1,2888,722.0,993.7256496,2192,2,0,160,176,1345.89502,1345.89502,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1689155460
192.168.3.4-192.168.3.10-43988-44437-6,192.168.3.10,44437,192.168.3.4,43988,6,53733727,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.037220571,53733727.0,0.0,53733727,53733727,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,0.018610285,0.018610285,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0,0,1,0,1,0,-1,0,0,0.0,0.0,0,0,53733727.0,0.0,53733727,53733727,0,1692102960
192.168.3.4-192.168.3.6-53364-33215-6,192.168.3.4,53364,192.168.3.6,33215,6,61437390,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.065106932,20479130.0,35470557.64,61437002,20,0,0.0,0.0,0,0,61437390,30718695.0,43442766.8,61437370,20,0,32,96,0.016276733,0.048830199,0,0.0,0.0,0.0,0,0,0,1,3,0.0,0.0,0.0,0,0,1,0,3,0,-1,504,0,20.0,0.0,20,20,61437002.0,0.0,61437002,61437002,0,1689158040
192.168.3.4-192.168.3.6-56477-58706-6,192.168.3.6,58706,192.168.3.4,56477,6,119850869,601,601,0,18030,0,0,0.0,0.0,30,30,30.0,0.0,150.4369568,10.02913045,99792.5637,99810.23497,210829,0,119850499,199750.8317,10308.04372,211203,19385,119850499,199750.8317,10315.96279,211200,19041,1,19232,19232,5.014565226,5.014565226,30,15.01246883,15.00623312,225.1870324,0,0,1,1,1,15.0249584,0.0,30.0,0,0,601,0,601,18030,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1689175380
192.168.3.4-192.168.3.10-56442-44125-6,192.168.3.10,44125,192.168.3.4,56442,6,8336135,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.239919339,8336135.0,0.0,8336135,8336135,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,0.11995967,0.11995967,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0,0,1,0,1,0,-1,0,0,0.0,0.0,0,0,8336135.0,0.0,8336135,8336135,0,1692104280
192.168.3.4-192.168.3.6-43993-35998-6,192.168.3.6,35998,192.168.3.4,43993,6,119991930,3547,4194,0,125790,0,0,0.0,0.0,30,0,29.99284692,0.463241055,1048.3205,64.51267181,15502.83333,18728.55513,56712,0,119947421,33826.11985,21385.58901,97104,359,119991930,28617.20248,17730.76553,75747,0,0,113504,134208,29.56032126,34.95235055,30,16.2477396,14.94898026,223.4720108,0,0,0,1,1,16.24983852,0.0,29.99284692,0,0,3547,0,4194,125790,-1,508,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1688731440
192.168.3.4-192.168.3.6-44266-46875-6,192.168.3.4,44266,192.168.3.6,46875,6,61533982,3,5,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.130009464,8790568.857,23174102.99,61344398,2,61439753,30719876.5,43309613.65,61344398,95355,61533980,15383495.0,30640875.43,61344760,359,0,96,160,0.048753549,0.081255915,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0,0,3,0,5,0,-1,509,0,94229.0,0.0,94229,94229,61344398.0,0.0,61344398,61344398,0,1692103980
192.168.3.4-192.168.3.6-39880-33881-6,192.168.3.4,39880,192.168.3.6,33881,6,61437391,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.065106931,20479130.33,35470558.21,61437003,20,0,0.0,0.0,0,0,61437391,30718695.5,43442767.51,61437371,20,0,32,96,0.016276733,0.048830199,0,0.0,0.0,0.0,0,0,0,1,3,0.0,0.0,0.0,0,0,1,0,3,0,-1,509,0,20.0,0.0,20,20,61437003.0,0.0,61437003,61437003,0,1689158040
192.168.3.4-192.168.3.6-40920-52081-6,192.168.3.6,52081,192.168.3.4,40920,6,71118969,4,4,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.11248757,10159852.71,18921128.6,51831918,2,71053329,23684443.0,24406637.17,51866797,9581860,71118969,23706323.0,24357502.28,51831918,9610406,0,128,128,0.056243785,0.056243785,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0,0,4,0,4,0,-1,501,0,21141.0,18578.74358,34877,2,23672816.67,24386499.77,51831918,9581860,0,1689150420
192.168.3.4-192.168.3.10-42523-47510-6,192.168.3.4,42523,192.168.3.10,47510,6,234556,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8.52674841,234556.0,0.0,234556,234556,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,4.263374205,4.263374205,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0,0,1,0,1,0,-1,509,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1689154800
192.168.3.4-192.168.3.10-42179-58770-6,192.168.3.4,42179,192.168.3.10,58770,6,65103,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30.72055051,65103.0,0.0,65103,65103,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,15.36027526,15.36027526,0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0,0,1,0,1,0,-1,509,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1689157560
192.168.3.4-192.168.3.10-60944-45503-6,192.168.3.10,45503,192.168.3.4,60944,6,272,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7352.941176,272.0,0.0,272,272,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,40,3676.470588,3676.470588,0,0.0,0.0,0.0,0,1,0,1,1,0.0,0.0,0.0,0,0,1,0,1,0,-1,65160,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1692104160
192.168.3.4-192.168.3.6-11311-43022-6,192.168.3.6,43022,192.168.3.4,11311,6,4323,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,20818.87578,2313.20842,480.3333333,889.7103461,2790,1,4022,1005.5,1469.841828,3185,1,3386,846.5,1303.184433,2790,1,0,160,176,1156.60421,1156.60421,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1689158160
192.168.3.4-192.168.3.6-11311-46760-6,192.168.3.4,11311,192.168.3.6,46760,6,365,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5479.452055,365.0,0.0,365,365,0,0.0,0.0,0,0,365,365.0,0.0,365,365,0,0,64,0.0,5479.452055,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1692100740
192.168.3.4-192.168.3.6-11311-50832-6,192.168.3.6,50832,192.168.3.4,11311,6,3533,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,25474.10133,2830.455703,392.5555556,509.4585634,1664,2,3155,788.75,826.8512059,2029,371,2787,696.75,713.3121687,1664,2,0,160,176,1415.227852,1415.227852,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1689147000
192.168.3.4-192.168.3.6-11311-37286-6,192.168.3.4,11311,192.168.3.6,37286,6,6032,4,6,30,60,30,0,7.5,15.0,30,0,10.0,15.49193338,14920.4244,1657.824934,670.2222222,777.7004208,2138,1,3146,1048.666667,710.643605,1861,542,6032,1206.4,1327.849125,2776,3,0,136,200,663.1299735,994.6949602,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,7.5,10.0,0,0,4,30,6,60,-1,501,1,0.0,0.0,0,0,0.0,0.0,0,0,0,1688741820
192.168.3.4-192.168.3.6-11311-45860-6,192.168.3.6,45860,192.168.3.4,11311,6,3728,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,24141.6309,2682.403433,414.2222222,666.2741136,2103,1,3361,840.25,1116.258445,2483,1,2834,708.5,990.9865455,2103,1,0,160,176,1341.201717,1341.201717,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1692100380
192.168.3.4-192.168.3.6-11311-48944-6,192.168.3.6,48944,192.168.3.4,11311,6,4593,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,19595.03592,2177.226214,510.3333333,582.0431685,1889,1,3301,825.25,1214.259274,2631,3,3843,960.75,659.7183111,1889,362,0,160,176,1088.613107,1088.613107,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1688730180
192.168.3.4-192.168.3.6-11311-58902-6,192.168.3.4,11311,192.168.3.6,58902,6,358,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5586.592179,358.0,0.0,358,358,0,0.0,0.0,0,0,358,358.0,0.0,358,358,0,0,64,0.0,5586.592179,0,0.0,0.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,2,0,-1,501,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1692100740
192.168.3.4-192.168.3.6-40883-46138-6,192.168.3.4,40883,192.168.3.6,46138,6,119964467,3645,2822,109350,0,30,30,30.0,0.0,0,0,0.0,0.0,911.5199086,53.90762916,18553.11893,17729.49343,94530,0,119964105,32920.99479,22350.89129,200609,0,119963922,42525.31797,27467.88351,162813,0,0,116640,91552,30.38399695,23.52363221,30,16.90630798,14.87952351,221.40022,0,0,0,1,0,16.90892222,30.0,0.0,0,0,3645,109350,2822,0,-1,501,3645,0.0,0.0,0,0,0.0,0.0,0,0,0,1689150720
192.168.3.4-192.168.3.6-53580-39723-6,192.168.3.4,53580,192.168.3.6,39723,6,110589933,2,4,0,30,0,0,0.0,0.0,30,0,7.5,15.0,0.271272431,0.054254486,22117986.6,30502375.55,60424061,3,60424061,60424061.0,0.0,60424061,60424061,110589933,36863311.0,32333735.47,60424439,375,0,64,128,0.018084829,0.036169658,30,4.285714286,11.33893419,128.5714286,0,0,0,1,2,5.0,0.0,7.5,0,0,2,0,4,30,-1,508,0,189.0,263.0437226,375,3,55294590.0,7254167.456,60424061,50165119,0,1688736300
192.168.3.4-192.168.3.6-11311-59896-6,192.168.3.6,59896,192.168.3.4,11311,6,4127,5,5,60,30,30,0,12.0,16.43167673,30,0,6.0,13.41640786,21807.60843,2423.067604,458.5555556,699.3334525,2261,0,3380,845.0,1452.369788,3008,0,3376,844.0,991.6729972,2261,2,0,160,176,1211.533802,1211.533802,30,8.181818182,14.01298099,196.3636364,0,1,0,0,1,9.0,12.0,6.0,0,0,5,60,5,30,-1,507,2,0.0,0.0,0,0,0.0,0.0,0,0,0,1688739900
